"ID","model","n_points","converged","R2","AIC","AICc","BIC"
"Pseudomonas spp._4_Salted Chicken Breast_3","Logistic",7,TRUE,0.962491976702254,-7.49760269708082,0.502397302919178,-7.65987224991488
"Pseudomonas spp._7_Cooked Chicken Breast_3","Quadratic",13,TRUE,0.930591480794787,-2.92574937735589,-0.259082710689222,-1.23090130497128
"Pseudomonas spp._7_Cooked Chicken Breast_3","Logistic",13,TRUE,0.90277848863596,1.45502159141562,4.12168825808229,3.14986966380023
"Pseudomonas spp._7_Raw Chicken Breast_3","Quadratic",10,TRUE,0.990809085152992,-27.6327725009681,-23.6327725009681,-26.725017221986
"Pseudomonas spp._7_Raw Chicken Breast_3","Logistic",10,TRUE,0.989957016266561,-26.7461847488799,-22.7461847488799,-25.8384294698977
"Pseudomonas spp._7_Salted Chicken Breast_3","Quadratic",11,TRUE,0.971361056728119,-18.5189376050441,-15.0903661764727,-17.325251786649
"Pseudomonas spp._7_Salted Chicken Breast_3","Logistic",11,TRUE,0.98529027723735,-25.8477839310226,-22.4192125024512,-24.6540981126275
"Pseudomonas.fluorescens.1_15_TSB_1","Quadratic",23,TRUE,0.667519710015038,-16.1686551847419,-14.905497290005,-12.7621725369544
"Pseudomonas.fluorescens.1_15_TSB_1","Logistic",23,TRUE,0.956423268551334,-62.9059720399059,-61.6428141451691,-59.4994893921185
"Pseudomonas.fluorescens.1_25_TSB_1","Quadratic",13,TRUE,0.80181780651532,-16.018433368631,-13.3517667019644,-14.3235852962464
"Pseudomonas.fluorescens.1_25_TSB_1","Logistic",13,TRUE,0.962354639525753,-37.6111351204978,-34.9444684538311,-35.9162870481132
"Pseudomonas.fluorescens.1_35_TSB_1","Quadratic",17,TRUE,0.64229130566374,-9.91651775185868,-8.07036390570483,-7.41687771969003
"Pseudomonas.fluorescens.1_35_TSB_1","Logistic",17,TRUE,0.977129913214032,-56.6646332919029,-54.818479445749,-54.1649932597342
"Pseudomonas.fluorescens.1_5_TSB_1","Quadratic",28,TRUE,0.82197472658031,-56.3130451258462,-55.3130451258462,-52.3164315953206
"Pseudomonas.fluorescens.1_5_TSB_1","Logistic",28,TRUE,0.98489474010475,-125.385755269143,-124.385755269143,-121.389141738618
"Pseudomonas.fluorescens.2_15_TSB_1","Quadratic",23,TRUE,0.687007501703566,-25.2352424933915,-23.9720845986546,-21.828759845604
"Pseudomonas.fluorescens.2_15_TSB_1","Logistic",23,TRUE,0.977892858421632,-86.1916484185213,-84.9284905237844,-82.7851657707338
"Pseudomonas.fluorescens.2_25_TSB_1","Quadratic",12,TRUE,0.838350758476992,-15.472907778884,-12.472907778884,-14.01818782952
"Pseudomonas.fluorescens.2_25_TSB_1","Logistic",12,TRUE,0.989855824489836,-48.6952571307059,-45.6952571307059,-47.2405371813419
"Pseudomonas.fluorescens.2_35_TSB_1","Quadratic",15,TRUE,0.565085362332514,-16.7924583808265,-14.6106401990083,-14.6683077775199
"Pseudomonas.fluorescens.2_35_TSB_1","Logistic",15,TRUE,0.962810273904512,-53.6792168860171,-51.497398704199,-51.5550662827105
"Pseudomonas.fluorescens.2_5_TSB_1","Quadratic",28,TRUE,0.956611343311624,-82.2769808772897,-81.2769808772897,-78.2803673467641
"Pseudomonas.fluorescens.2_5_TSB_1","Logistic",28,TRUE,0.981229140574288,-105.737968177204,-104.737968177204,-101.741354646678
"Salmonella Typhimurium_10_Vacuum Beef Striploins_4","Quadratic",6,TRUE,0.992070780730526,-25.960510453307,-13.960510453307,-26.5852320456228
"Salmonella Typhimurium_10_Vacuum Beef Striploins_4","Logistic",6,TRUE,0.947471682703022,-14.6157235138137,-2.61572351381367,-15.2404451061295
"Salmonella Typhimurium_12_C02 Beef Striploins_4","Quadratic",7,TRUE,0.951799157334275,-18.9357493968503,-10.9357493968503,-19.0980189496843
"Salmonella Typhimurium_12_C02 Beef Striploins_4","Logistic",7,TRUE,0.952981851697527,-19.1096492930935,-11.1096492930935,-19.2719188459276
"Salmonella Typhimurium_12_Vacuum Beef Striploins_4","Quadratic",6,TRUE,0.996385462339314,-27.3175509487327,-15.3175509487327,-27.9422725410485
"Salmonella Typhimurium_12_Vacuum Beef Striploins_4","Logistic",6,TRUE,0.99638690479233,-27.3199458457539,-15.3199458457539,-27.9446674380697
"Salmonella Typhimurium_15_C02 Beef Striploins_4","Quadratic",7,TRUE,0.973783537932529,-14.2339375926717,-6.2339375926717,-14.3962071455058
"Salmonella Typhimurium_15_C02 Beef Striploins_4","Logistic",7,TRUE,0.972934423832196,-14.0108116709086,-6.01081167090862,-14.1730812237427
"Salmonella Typhimurium_15_Vacuum Beef Striploins_4","Quadratic",5,TRUE,0.951579536057702,-3.26248226739984,20.7375177326002,-4.43416853009754
"Salmonella Typhimurium_15_Vacuum Beef Striploins_4","Logistic",5,FALSE,NA,NA,NA,NA
"Salmonella Typhimurium_20_C02 Beef Striploins_4","Quadratic",6,TRUE,0.962217029605093,-7.75513853660882,4.24486146339118,-8.37986012892465
"Salmonella Typhimurium_20_C02 Beef Striploins_4","Logistic",6,TRUE,0.969238471258666,-8.98870037692512,3.01129962307488,-9.61342196924095
"Salmonella Typhimurium_20_Vacuum Beef Striploins_4","Quadratic",6,TRUE,0.973121896174459,-7.36964611829036,4.63035388170964,-7.9943677106062
"Salmonella Typhimurium_20_Vacuum Beef Striploins_4","Logistic",6,TRUE,0.982511805102512,-9.94836148798287,2.05163851201713,-10.5730830802987
"Salmonella Typhimurium_30_C02 Beef Striploins_4","Quadratic",7,TRUE,0.992879257693881,-20.8174756513412,-12.8174756513412,-20.9797452041753
"Salmonella Typhimurium_30_C02 Beef Striploins_4","Logistic",7,TRUE,0.992177122311061,-20.1591921421633,-12.1591921421633,-20.3214616949974
"Salmonella Typhimurium_30_Vacuum Beef Striploins_4","Quadratic",6,TRUE,0.987724592902455,-12.10572240677,-0.105722406769981,-12.7304439990858
"Salmonella Typhimurium_30_Vacuum Beef Striploins_4","Logistic",6,TRUE,0.99496273901328,-17.4501345581177,-5.45013455811772,-18.0748561504336
"Salmonella Typhimurium_8_Vacuum Beef Striploins_4","Quadratic",7,TRUE,0.942696575366077,-27.4757710807198,-19.4757710807198,-27.6380406335539
"Salmonella Typhimurium_8_Vacuum Beef Striploins_4","Logistic",7,TRUE,0.285184209103926,-9.81011968067893,-1.81011968067893,-9.97238923351299
"Serratia marcescens_10_Pasteurised Double Cream_5","Quadratic",4,TRUE,0.992091768172523,-5.88604403540824,NA,-7.72716095204857
"Serratia marcescens_10_Pasteurised Double Cream_5","Logistic",4,FALSE,NA,NA,NA,NA
"Serratia marcescens_10_Pasteurised Full-fat Milk_5","Quadratic",5,TRUE,0.956868449179387,1.34890829288902,25.348908292889,0.177222030191322
"Serratia marcescens_10_Pasteurised Full-fat Milk_5","Logistic",5,FALSE,NA,NA,NA,NA
"Serratia marcescens_10_Pasteurised Skim Milk_5","Quadratic",4,TRUE,0.999301736228449,-14.5151454202816,NA,-16.3562623369219
"Serratia marcescens_10_Pasteurised Skim Milk_5","Logistic",4,FALSE,NA,NA,NA,NA
"Serratia marcescens_10_UHT Double Cream_5","Quadratic",4,TRUE,0.981705778511525,-1.04237838914369,NA,-2.88349530578402
"Serratia marcescens_10_UHT Double Cream_5","Logistic",4,FALSE,NA,NA,NA,NA
"Serratia marcescens_10_UHT Full-fat Milk_5","Quadratic",4,TRUE,0.971880521899185,1.07851909749163,NA,-0.762597819148698
"Serratia marcescens_10_UHT Full-fat Milk_5","Logistic",4,FALSE,NA,NA,NA,NA
"Serratia marcescens_10_UHT Skim Milk_5","Quadratic",4,TRUE,0.994965101911121,-6.95825338970007,NA,-8.79937030634039
"Serratia marcescens_10_UHT Skim Milk_5","Logistic",4,FALSE,NA,NA,NA,NA
"Serratia marcescens_15_Pasteurised Double Cream_5","Quadratic",6,TRUE,0.938744414485702,1.40767106559199,13.407671065592,0.782949473276158
"Serratia marcescens_15_Pasteurised Double Cream_5","Logistic",6,TRUE,0.966781474373805,-2.26401283191017,9.73598716808983,-2.888734424226
"Serratia marcescens_15_Pasteurised Full-fat Milk_5","Quadratic",5,TRUE,0.953190484401399,0.834223947713396,24.8342239477134,-0.337462314984303
"Serratia marcescens_15_Pasteurised Full-fat Milk_5","Logistic",5,FALSE,NA,NA,NA,NA
"Serratia marcescens_15_Pasteurised Skim Milk_5","Quadratic",4,TRUE,0.999521800122468,-19.8216814583853,NA,-21.6627983750256
"Serratia marcescens_15_Pasteurised Skim Milk_5","Logistic",4,FALSE,NA,NA,NA,NA
"Serratia marcescens_15_UHT Double Cream_5","Quadratic",6,TRUE,0.971633547605476,-2.46691029500942,9.53308970499058,-3.09163188732526
"Serratia marcescens_15_UHT Double Cream_5","Logistic",6,TRUE,0.987178155090706,-7.23125135542844,4.76874864457156,-7.85597294774428
"Serratia marcescens_15_UHT Full-fat Milk_5","Quadratic",6,TRUE,0.949570725191559,0.0902064060176562,12.0902064060177,-0.534515186298179
"Serratia marcescens_15_UHT Full-fat Milk_5","Logistic",6,TRUE,0.971529999761635,-3.34011927094841,8.65988072905159,-3.96484086326424
"Serratia marcescens_15_UHT Skim Milk_5","Quadratic",4,TRUE,0.99953763139682,-16.0170196387409,NA,-17.8581365553812
"Serratia marcescens_15_UHT Skim Milk_5","Logistic",4,FALSE,NA,NA,NA,NA
"Serratia marcescens_6_Pasteurised Double Cream_5","Quadratic",5,TRUE,0.997842218978988,-20.1202210236704,3.87977897632959,-21.2919072863681
"Serratia marcescens_6_Pasteurised Double Cream_5","Logistic",5,FALSE,NA,NA,NA,NA
"Serratia marcescens_6_Pasteurised Full-fat Milk_5","Quadratic",8,TRUE,0.988126678441536,-17.3807818298007,-11.3807818298007,-17.1424572047612
"Serratia marcescens_6_Pasteurised Full-fat Milk_5","Logistic",8,TRUE,0.986272655283874,-16.2200153438957,-10.2200153438957,-15.9816907188562
"Serratia marcescens_6_Pasteurised Skim Milk_5","Quadratic",6,TRUE,0.987856267551994,-12.1457896453066,-0.145789645306571,-12.7705112376224
"Serratia marcescens_6_Pasteurised Skim Milk_5","Logistic",6,TRUE,-1.11751266418135,18.8213156653395,30.8213156653395,18.1965940730236
"Serratia marcescens_6_UHT Double Cream_5","Quadratic",8,TRUE,0.986307401201322,-15.9655442192355,-9.96554421923552,-15.727219594196
"Serratia marcescens_6_UHT Double Cream_5","Logistic",8,TRUE,0.995468525012653,-24.8120079185479,-18.8120079185479,-24.5736832935084
"Serratia marcescens_6_UHT Full-fat Milk_5","Quadratic",7,TRUE,0.969559102010159,-4.56292548027255,3.43707451972745,-4.72519503310661
"Serratia marcescens_6_UHT Full-fat Milk_5","Logistic",7,TRUE,0.21720704611745,18.1666429297216,26.1666429297216,18.0043733768875
"Serratia marcescens_6_UHT Skim Milk_5","Quadratic",7,TRUE,0.932002669413588,-0.944333905935735,7.05566609406427,-1.1066034587698
"Serratia marcescens_6_UHT Skim Milk_5","Logistic",7,TRUE,0.899410879100011,1.7966957234949,9.7966957234949,1.63442617066084
"Spoilage_10_C02 Beef Striploins_4","Quadratic",9,TRUE,0.916848335974475,-7.28463640482038,-2.48463640482038,-6.69296267281172
"Spoilage_10_C02 Beef Striploins_4","Logistic",9,TRUE,0.930693225914598,-8.92374850065097,-4.12374850065097,-8.33207476864231
"Spoilage_10_Vacuum Beef Striploins_4","Quadratic",6,TRUE,0.997676663883729,-24.6618210612282,-12.6618210612282,-25.286542653544
"Spoilage_10_Vacuum Beef Striploins_4","Logistic",6,TRUE,0.994487884853563,-19.4781553229939,-7.47815532299387,-20.1028769153097
"Spoilage_12_C02 Beef Striploins_4","Quadratic",7,TRUE,0.961867921800756,-6.86400843304263,1.13599156695737,-7.0262779858767
"Spoilage_12_C02 Beef Striploins_4","Logistic",7,TRUE,0.974720844146632,-9.74153832279145,-1.74153832279145,-9.90380787562551
"Spoilage_12_Vacuum Beef Striploins_4","Quadratic",7,TRUE,0.98959990341059,-16.8297418819077,-8.82974188190769,-16.9920114347418
"Spoilage_12_Vacuum Beef Striploins_4","Logistic",7,TRUE,0.988522725555329,-16.1398649217979,-8.13986492179786,-16.3021344746319
"Spoilage_15_C02 Beef Striploins_4","Quadratic",7,TRUE,0.980679243645156,-15.5497023582432,-7.54970235824324,-15.7119719110773
"Spoilage_15_C02 Beef Striploins_4","Logistic",7,TRUE,0.950623689526179,-8.98166684720286,-0.98166684720286,-9.14393640003692
"Spoilage_15_Vacuum Beef Striploins_4","Quadratic",5,TRUE,0.995918836617118,-17.3812003094624,6.61879969053764,-18.5528865721601
"Spoilage_15_Vacuum Beef Striploins_4","Logistic",5,FALSE,NA,NA,NA,NA
"Spoilage_20_C02 Beef Striploins_4","Quadratic",6,TRUE,0.993027502913797,-22.0706747248912,-10.0706747248912,-22.695396317207
"Spoilage_20_C02 Beef Striploins_4","Logistic",6,TRUE,0.957291024092959,-11.1960606201788,0.803939379821159,-11.8207822124947
"Spoilage_20_Vacuum Beef Striploins_4","Quadratic",6,TRUE,0.95908321882229,-6.895874775794,5.104125224206,-7.52059636810983
"Spoilage_20_Vacuum Beef Striploins_4","Logistic",6,TRUE,0.961839490653734,-7.31430927081604,4.68569072918396,-7.93903086313188
"Spoilage_30_C02 Beef Striploins_4","Quadratic",7,TRUE,0.998133032264183,-32.9587133785699,-24.9587133785699,-33.120982931404
"Spoilage_30_C02 Beef Striploins_4","Logistic",7,TRUE,0.992699834800416,-23.4136436145102,-15.4136436145102,-23.5759131673443
"Spoilage_30_Vacuum Beef Striploins_4","Quadratic",5,TRUE,0.996249348592273,-19.0301221887656,4.96987781123444,-20.2018084514633
"Spoilage_30_Vacuum Beef Striploins_4","Logistic",5,FALSE,NA,NA,NA,NA
"Spoilage_8_Vacuum Beef Striploins_4","Quadratic",7,TRUE,0.938292677471666,-3.90006184225378,4.09993815774622,-4.06233139508784
"Spoilage_8_Vacuum Beef Striploins_4","Logistic",7,TRUE,0.949041965223601,-5.23986294085621,2.76013705914379,-5.40213249369028
"Staphylococcus spp._10_Cooked Chicken Breast_3","Quadratic",12,TRUE,0.984283962196914,-26.6717528047748,-23.6717528047748,-25.2170328554108
"Staphylococcus spp._10_Cooked Chicken Breast_3","Logistic",12,TRUE,0.983163853668863,-25.8455955805672,-22.8455955805672,-24.3908756312032
"Staphylococcus spp._10_Raw Chicken Breast_3","Quadratic",11,TRUE,0.949239772186925,-4.93404105635418,-1.50546962778275,-3.74035523795907
"Staphylococcus spp._10_Raw Chicken Breast_3","Logistic",11,TRUE,0.969270538932426,-10.4548452744605,-7.02627384588911,-9.26115945606543
"Staphylococcus spp._10_Salted Chicken Breast_3","Quadratic",13,TRUE,0.98882611055394,-29.1581129268758,-26.4914462602091,-27.4632648544912
"Staphylococcus spp._10_Salted Chicken Breast_3","Logistic",13,TRUE,0.995607640175465,-41.2963836041247,-38.6297169374581,-39.6015355317401
"Staphylococcus spp._15_Cooked Chicken Breast_3","Quadratic",11,TRUE,0.99590468549181,-33.7683259992657,-30.3397545706943,-32.5746401808706
"Staphylococcus spp._15_Cooked Chicken Breast_3","Logistic",11,TRUE,0.995221329999817,-32.0708197733063,-28.6422483447348,-30.8771339549111
"Staphylococcus spp._15_Raw Chicken Breast_3","Quadratic",9,TRUE,0.965649220085921,-10.9070756763208,-6.10707567632079,-10.3154019443121
"Staphylococcus spp._15_Raw Chicken Breast_3","Logistic",9,TRUE,0.97188766477092,-12.710822081041,-7.91082208104104,-12.1191483490324
"Staphylococcus spp._15_Salted Chicken Breast_3","Quadratic",12,TRUE,0.977684731107533,-17.5757829609571,-14.5757829609571,-16.1210630115931
"Staphylococcus spp._15_Salted Chicken Breast_3","Logistic",12,TRUE,0.987964800616295,-24.9850090782606,-21.9850090782606,-23.5302891288966
"Staphylococcus spp._20_Cooked Chicken Breast_3","Quadratic",9,TRUE,0.995113759335865,-25.2536272593784,-20.4536272593784,-24.6619535273698
"Staphylococcus spp._20_Cooked Chicken Breast_3","Logistic",9,TRUE,0.996311490339667,-27.7844338933079,-22.9844338933079,-27.1927601612992
"Staphylococcus spp._20_Raw Chicken Breast_3","Quadratic",9,TRUE,0.975420925955571,-13.9897846171513,-9.18978461715133,-13.3981108851427
"Staphylococcus spp._20_Raw Chicken Breast_3","Logistic",9,TRUE,0.982125434050226,-16.8564342563349,-12.0564342563349,-16.2647605243263
"Staphylococcus spp._20_Salted Chicken Breast_3","Quadratic",9,TRUE,0.986940345298154,-16.9267619373286,-12.1267619373286,-16.33508820532
"Staphylococcus spp._20_Salted Chicken Breast_3","Logistic",9,TRUE,0.98712285866682,-17.053427345753,-12.253427345753,-16.4617536137443
"Staphylococcus spp._2_Cooked Chicken Breast_3","Quadratic",10,TRUE,0.867896845749756,-9.02493228983844,-5.02493228983844,-8.1171770108563
"Staphylococcus spp._2_Cooked Chicken Breast_3","Logistic",10,TRUE,0.885555871902923,-10.4598957828969,-6.45989578289691,-9.55214050391478
"Staphylococcus spp._2_Raw Chicken Breast_3","Quadratic",9,TRUE,0.987166389865535,-18.0539601967412,-13.2539601967412,-17.4622864647326
"Staphylococcus spp._2_Raw Chicken Breast_3","Logistic",9,TRUE,0.990297474992379,-20.5710924332653,-15.7710924332653,-19.9794187012566
"Staphylococcus spp._2_Salted Chicken Breast_3","Quadratic",10,TRUE,0.987928283618835,-22.3416490222875,-18.3416490222875,-21.4338937433054
"Staphylococcus spp._2_Salted Chicken Breast_3","Logistic",10,TRUE,0.990225491860064,-24.4525234303875,-20.4525234303875,-23.5447681514053
"Staphylococcus spp._4_Cooked Chicken Breast_3","Quadratic",7,TRUE,0.984473278551435,-14.396794483081,-6.39679448308102,-14.5590640359151
"Staphylococcus spp._4_Cooked Chicken Breast_3","Logistic",7,TRUE,0.992582000114279,-19.5673657656437,-11.5673657656437,-19.7296353184778
"Staphylococcus spp._4_Raw Chicken Breast_3","Quadratic",8,TRUE,0.947384010485014,-5.12223019078866,0.877769809211344,-4.88390556574915
"Staphylococcus spp._4_Raw Chicken Breast_3","Logistic",8,TRUE,0.963088605418469,-7.95822824757735,-1.95822824757735,-7.71990362253784
"Staphylococcus spp._4_Salted Chicken Breast_3","Quadratic",6,TRUE,0.995178177633051,-19.3008746580467,-7.30087465804674,-19.9255962503626
"Staphylococcus spp._4_Salted Chicken Breast_3","Logistic",6,TRUE,0.99269162706783,-16.8056622969313,-4.80566229693135,-17.4303838892472
"Staphylococcus spp._7_Cooked Chicken Breast_3","Quadratic",13,TRUE,0.94779197147978,-11.4508586275007,-8.78419196083402,-9.75601055511608
"Staphylococcus spp._7_Cooked Chicken Breast_3","Logistic",13,TRUE,0.943815578535781,-10.4966165829514,-7.82994991628476,-8.80176851056681
"Staphylococcus spp._7_Raw Chicken Breast_3","Quadratic",14,TRUE,0.950359081560117,-6.2950142833165,-3.8950142833165,-4.37784229447072
"Staphylococcus spp._7_Raw Chicken Breast_3","Logistic",14,TRUE,0.969823004028675,-13.263311995337,-10.863311995337,-11.3461400064913
"Staphylococcus spp._7_Salted Chicken Breast_3","Quadratic",13,TRUE,0.963756847354638,-11.9777597957187,-9.31109312905205,-10.2829117233341
"Staphylococcus spp._7_Salted Chicken Breast_3","Logistic",13,TRUE,0.978220200050463,-18.5982377963131,-15.9315711296464,-16.9033897239285
"Stenotrophomonas.maltophilia..RDA.R._15_TSB_1","Quadratic",22,TRUE,0.684926968219462,-24.19105320913,-22.8577198757966,-20.917925849055
"Stenotrophomonas.maltophilia..RDA.R._15_TSB_1","Logistic",22,TRUE,0.984985093777068,-91.153795275544,-89.8204619422107,-87.8806679154691
"Stenotrophomonas.maltophilia..RDA.R._25_TSB_1","Quadratic",13,TRUE,0.846331407186231,-14.0146287425292,-11.3479620758625,-12.3197806701446
"Stenotrophomonas.maltophilia..RDA.R._25_TSB_1","Logistic",13,TRUE,0.991247504118576,-51.2656007545903,-48.5989340879236,-49.5707526822057
"Stenotrophomonas.maltophilia..RDA.R._35_TSB_1","Quadratic",15,TRUE,0.627120017062021,-9.33200625415051,-7.15018807233233,-7.20785565084388
"Stenotrophomonas.maltophilia..RDA.R._35_TSB_1","Logistic",15,TRUE,0.956033339833013,-41.3993810004094,-39.2175628185912,-39.2752303971028
"Stenotrophomonas.maltophilia..RDA.R._5_TSB_1","Quadratic",28,TRUE,0.980335129176066,-105.363959804458,-104.363959804458,-101.367346273932
"Stenotrophomonas.maltophilia..RDA.R._5_TSB_1","Logistic",28,TRUE,0.985616498776441,-114.121016803622,-113.121016803622,-110.124403273096
"Stenotrophomonas.maltophilia.1_15_TSB_1","Quadratic",23,TRUE,0.563756995883809,-21.6606506081125,-20.3974927133757,-18.2541679603251
"Stenotrophomonas.maltophilia.1_15_TSB_1","Logistic",23,TRUE,0.886443573877184,-52.616340882253,-51.3531829875162,-49.2098582344655
"Stenotrophomonas.maltophilia.1_25_TSB_1","Quadratic",14,TRUE,0.799800179619323,-25.6542393041472,-23.2542393041472,-23.7370673153014
"Stenotrophomonas.maltophilia.1_25_TSB_1","Logistic",14,TRUE,0.948730953000675,-44.725442111304,-42.325442111304,-42.8082701224582
"Stenotrophomonas.maltophilia.1_35_TSB_1","Quadratic",15,TRUE,0.695668859012188,-19.9296898764821,-17.7478716946639,-17.8055392731755
"Stenotrophomonas.maltophilia.1_35_TSB_1","Logistic",15,TRUE,0.985597946646566,-65.6908738424617,-63.5090556606435,-63.5667232391551
"Stenotrophomonas.maltophilia.1_5_TSB_1","Quadratic",28,TRUE,0.870090017918722,-65.7494770859515,-64.7494770859515,-61.7528635554259
"Stenotrophomonas.maltophilia.1_5_TSB_1","Logistic",28,TRUE,0.995035743513349,-157.157667518078,-156.157667518078,-153.161053987552
"Stenotrophomonas.maltophilia.2_15_TSB_1","Quadratic",23,TRUE,0.548514098771676,-12.3103733074249,-11.0472154126881,-8.90389065963748
"Stenotrophomonas.maltophilia.2_15_TSB_1","Logistic",23,TRUE,0.838759331657062,-35.9922327470939,-34.7290748523571,-32.5857500993065
"Stenotrophomonas.maltophilia.2_25_TSB_1","Quadratic",16,TRUE,0.891903275844128,-24.3841376966047,-22.3841376966047,-22.0663715298854
"Stenotrophomonas.maltophilia.2_25_TSB_1","Logistic",16,TRUE,0.992457509434326,-66.9837213626354,-64.9837213626354,-64.665955195916
"Stenotrophomonas.maltophilia.2_35_TSB_1","Quadratic",16,TRUE,0.622283095461293,-22.0817205480138,-20.0817205480138,-19.7639543812944
"Stenotrophomonas.maltophilia.2_35_TSB_1","Logistic",16,TRUE,0.970210029400032,-62.7212918348058,-60.7212918348058,-60.4035256680865
"Stenotrophomonas.maltophilia.2_5_TSB_1","Quadratic",28,TRUE,0.95938910423996,-95.4745429039796,-94.4745429039796,-91.477929373454
"Stenotrophomonas.maltophilia.2_5_TSB_1","Logistic",28,TRUE,0.987313898647632,-128.053365728468,-127.053365728468,-124.056752197942
"Tetraselmis tetrahele_16_ESAW_2","Quadratic",63,TRUE,0.75863067445255,-85.8955509115352,-85.4887712505182,-79.4661467323606
"Tetraselmis tetrahele_16_ESAW_2","Logistic",63,FALSE,NA,NA,NA,NA
"Tetraselmis tetrahele_25_ESAW_2","Quadratic",66,TRUE,0.660634148225332,-121.24768562578,-120.860588851586,-114.6787213997
"Tetraselmis tetrahele_25_ESAW_2","Logistic",66,FALSE,NA,NA,NA,NA
"Tetraselmis tetrahele_32_ESAW_2","Quadratic",57,TRUE,0.478897631544769,-18.31281391415,-17.8599837254708,-12.1836601106464
"Tetraselmis tetrahele_32_ESAW_2","Logistic",57,FALSE,NA,NA,NA,NA
"Tetraselmis tetrahele_5_ESAW_2","Quadratic",52,TRUE,0.798834040256208,-37.2067864054519,-36.7067864054519,-31.3530552497076
"Tetraselmis tetrahele_5_ESAW_2","Logistic",52,FALSE,NA,NA,NA,NA
"Tetraselmis tetrahele_8_ESAW_2","Quadratic",54,TRUE,0.82941842864267,-63.5949407675937,-63.1149407675937,-57.6279886279009
"Tetraselmis tetrahele_8_ESAW_2","Logistic",54,FALSE,NA,NA,NA,NA
"Weissella viridescens_12_MRS broth_7","Quadratic",14,TRUE,0.991552911405718,-11.6732697967293,-9.27326979672927,-9.7560978078835
"Weissella viridescens_12_MRS broth_7","Logistic",14,TRUE,0.990179016932057,-9.56347834844297,-7.16347834844297,-7.6463063595972
"Weissella viridescens_16_MRS broth_7","Quadratic",17,TRUE,0.995118377398599,-25.1734622780682,-23.3273084319143,-22.6738222458995
"Weissella viridescens_16_MRS broth_7","Logistic",17,TRUE,0.991129507847739,-15.0201678242381,-13.1740139780842,-12.5205277920694
"Weissella viridescens_20_MRS broth_7","Quadratic",15,TRUE,0.993995424657281,-17.136266098053,-14.9544479162348,-15.0121154947464
"Weissella viridescens_20_MRS broth_7","Logistic",15,TRUE,0.998208545620008,-35.2786752431895,-33.0968570613714,-33.1545246398829
"Weissella viridescens_30_MRS broth_7","Quadratic",13,TRUE,0.994139919810446,-13.7092954646598,-11.0426287979932,-12.0144473922752
"Weissella viridescens_30_MRS broth_7","Logistic",13,TRUE,0.997613179255196,-25.3859089797205,-22.7192423130538,-23.6910609073359
"Weissella viridescens_4_MRS broth_7","Quadratic",9,TRUE,0.997803326567206,-30.6466373341312,-25.8466373341312,-30.0549636021226
"Weissella viridescens_4_MRS broth_7","Logistic",9,TRUE,0.997937635589503,-31.2144567240177,-26.4144567240177,-30.622782992009
"Weissella viridescens_8_MRS broth_7","Quadratic",20,TRUE,0.998666781593302,-55.6712225828668,-54.1712225828668,-52.6840257622049
"Weissella viridescens_8_MRS broth_7","Logistic",20,TRUE,0.994877521469032,-28.7503718581013,-27.2503718581013,-25.7631750374394
